state,pc1,pc2,pc3,shape,color
color,-0.6187160635218776,-2.114347062956638,1.8970524148153927,0.7,0.4
color,-1.0765392956374007,-1.6208399840669465,2.2248760374601644,0.7,0.5
color,-1.5343625277529236,-1.1273329051772554,2.5526996601049268,0.7,0.6
color,-1.9921857598684467,-0.6338258262875609,2.880523282749694,0.7,0.7
color,-2.45000899198397,-0.14031874739786945,3.208346905394458,0.7,0.8
color,-2.9078322240994905,0.35318833149182305,3.5361705280392246,0.7,0.9
color,-3.365655456215017,0.8466954103815125,3.8639941506839777,0.7,1.0
color,0.6088909060873219,-4.579402953880524,0.669437627698676,0.8,0.0
color,0.15106767397179827,-4.085895874990831,0.997261250343443,0.8,0.1
color,-0.3067555581437246,-3.5923887961011403,1.3250848729882045,0.8,0.2
color,-0.764578790259247,-3.0988817172114493,1.652908495632965,0.8,0.3
color,-1.2224020223747698,-2.6053746383217558,1.9807321182777298,0.8,0.4
color,-1.6802252544902938,-2.1118675594320644,2.3085557409224995,0.8,0.5
color,-2.138048486605816,-1.6183604805423695,2.6363793635672668,0.8,0.6
color,-2.5958717187213383,-1.1248534016526763,2.9642029862120225,0.8,0.7
color,-3.0536949508368627,-0.6313463227629849,3.2920266088567844,0.8,0.8
color,-3.511518182952385,-0.137839243873293,3.6198502315015397,0.8,0.9
color,-3.969341415067911,0.3556678350163979,3.947673854146323,0.8,1.0
color,0.005204947234428508,-5.070430529245639,0.7531173311610134,0.9,0.0
color,-0.45261828488109335,-4.576923450355945,1.0809409538057717,0.9,0.1
color,-0.910441516996618,-4.083416371466257,1.408764576450542,0.9,0.2
color,-1.3682647491121405,-3.589909292576564,1.736588199095301,0.9,0.3
color,-1.8260879812276638,-3.0964022136868694,2.0644118217400638,0.9,0.4
color,-2.283911213343188,-2.60289513479718,2.392235444384819,0.9,0.5
color,-2.7417344454587074,-2.1093880559074853,2.72005906702959,0.9,0.6
color,-3.1995576775742354,-1.6158809770177953,3.0478826896743603,0.9,0.7
color,-3.657380909689757,-1.1223738981280997,3.3757063123191284,0.9,0.8
color,-4.115204141805281,-0.6288668192384084,3.703529934963899,0.9,0.9
color,-4.573027373920804,-0.13535974034871356,4.031353557608648,0.9,1.0
color,-0.5984810116184646,-5.561458104610756,0.8367970346233486,1.0,0.0
color,-1.056304243733988,-5.067951025721065,1.16462065726811,1.0,0.1
color,-1.5141274758495107,-4.57444394683137,1.4924442799128765,1.0,0.2
color,-1.971950707965034,-4.080936867941674,1.8202679025576383,1.0,0.3
color,-2.429773940080556,-3.5874297890519866,2.1480915252024047,1.0,0.4
color,-2.887597172196077,-3.0939227101622926,2.4759151478471724,1.0,0.5
color,-3.3454204043116027,-2.6004156312726026,2.80373877049193,1.0,0.6
color,-3.803243636427125,-2.1069085523829076,3.131562393136703,1.0,0.7
color,-4.261066868542647,-1.6134014734932167,3.459386015781453,1.0,0.8
color,-4.718890100658171,-1.1198943946035231,3.787209638426216,1.0,0.9
color,-5.176713332773694,-0.6263873157138328,4.11503326107099,1.0,1.0
shape,5.438378576910466,-0.6511823509596035,-5.074886576513526e-16,0.0,0.0
shape,4.982509919172382,-0.03056737409980589,-0.20256323976835452,0.0,0.1
shape,4.526641261434293,0.5900476027599914,-0.4051264795367085,0.0,0.2
shape,4.07077260369621,1.2106625796197887,-0.6076897193050655,0.0,0.3
shape,3.614903945958125,1.831277556479587,-0.810252959073417,0.0,0.4
shape,3.1590352882200397,2.4518925333393855,-1.012816198841773,0.0,0.5
shape,2.7031666304819546,3.072507510199183,-1.215379438610131,0.0,0.6
shape,2.2472979727438673,3.6931224870589783,-1.4179426783784814,0.0,0.7
shape,1.791429315005782,4.313737463918776,-1.6205059181468315,0.0,0.8
shape,1.335560657267698,4.9343524407785715,-1.8230691579152056,0.0,0.9
shape,0.8796919995296105,5.554967417638372,-2.0256323976835464,0.0,1.0
shape,4.864155436163515,-1.0291682755121407,-0.3165114862604637,0.1,0.0
shape,4.4082867784254285,-0.4085532986523427,-0.5190747260288185,0.1,0.1
shape,3.952418120687343,0.21206167820745506,-0.7216379657971713,0.1,0.2
shape,3.496549462949258,0.8326766550672516,-0.9242012055655277,0.1,0.3
shape,3.040680805211174,1.4532916319270504,-1.1267644453338843,0.1,0.4
shape,2.5848121474730874,2.073906608786849,-1.3293276851022333,0.1,0.5
shape,2.1289434897350037,2.694521585646645,-1.531890924870591,0.1,0.6
shape,1.6730748319969178,3.3151365625064417,-1.7344541646389442,0.1,0.7
shape,1.2172061742588323,3.935751539366239,-1.9370174044073056,0.1,0.8
shape,0.7613375165207455,4.556366516226035,-2.1395806441756524,0.1,0.9
shape,0.3054688587826604,5.176981493085834,-2.3421438839440074,0.1,1.0
shape,4.289932295416565,-1.407154200064677,-0.6330229725209272,0.2,0.0
shape,3.834063637678478,-0.7865392232048798,-0.835586212289281,0.2,0.1
shape,3.3781949799403934,-0.16592424634508163,-1.038149452057636,0.2,0.2
shape,2.9223263222023093,0.45469073051471515,-1.240712691825992,0.2,0.3
shape,2.466457664464224,1.0753057073745136,-1.4432759315943426,0.2,0.4
shape,2.0105890067261374,1.6959206842343097,-1.6458391713627005,0.2,0.5
shape,1.5547203489880523,2.316535661094108,-1.8484024111310544,0.2,0.6
shape,1.0988516912499675,2.9371506379539065,-2.0509656508994114,0.2,0.7
shape,0.642983033511881,3.5577656148137047,-2.2535288906677695,0.2,0.8
shape,0.18711437577379575,4.1783805916735,-2.4560921304361267,0.2,0.9
shape,-0.2687542819642891,4.7989955685332975,-2.658655370204469,0.2,1.0
shape,3.7157091546696144,-1.7851401246172145,-0.9495344587813909,0.3,0.0
shape,3.2598404969315293,-1.1645251477574161,-1.1520976985497449,0.3,0.1
shape,2.8039718391934434,-0.5439101708976181,-1.354660938318101,0.3,0.2
shape,2.3481031814553592,0.07670480596217945,-1.557224178086451,0.3,0.3
