theta_deg,signal_theory,noise_theory,fisher,signal_mc,noise_mc
7.0,[3.94059145],3.9554435894139934,"[3.94059145 3.93699399 3.92624525 3.9084749  3.88389476 3.85279259
 3.81552392 3.77250229 3.72418834 3.6710784  3.61369293 3.55256529
 3.48823129 3.42121974 3.35204419 3.28119607 3.20913923 3.13630578
 3.0630933  2.98986319 2.91693998 2.84461163 2.77313044 2.70271455
 2.63354988 2.56579227 2.49956993 2.43498584 2.37212028 2.31103318
 2.25176654 2.19434657 2.13878576 2.08508482 2.03323438 1.9832166
 1.93500652 1.88857341 1.84388181 1.80089255 1.75956359 1.71985076
 1.68170842 1.64508999 1.60994841 1.57623658 1.54390762 1.5129152
 1.48321375 1.45475862 1.42750626 1.40141433 1.37644174 1.3525488
 1.32969717 1.30784996 1.28697172 1.26702844 1.24798754 1.22981787
 1.21248968 1.19597459 1.1802456  1.165277   1.15104437 1.13752456
 1.12469562 1.11253679 1.10102844 1.09015206 1.07989023 1.07022656
 1.06114566 1.05263313 1.04467553 1.03726031 1.03037585 1.02401138
 1.01815697 1.01280353 1.00794276 1.00356714 0.99966993 0.99624514
 0.99328751 0.9907925  0.9887563  0.98717581 0.9860486  0.98537296
 0.98514786 0.98537296 0.9860486  0.98717581 0.9887563  0.9907925
 0.99328751 0.99624514 0.99966993 1.00356714 1.00794276 1.01280353
 1.01815697 1.02401138 1.03037585 1.03726031 1.04467553 1.05263313
 1.06114566 1.07022656 1.07989023 1.09015206 1.10102844 1.11253679
 1.12469562 1.13752456 1.15104437 1.165277   1.1802456  1.19597459
 1.21248968 1.22981787 1.24798754 1.26702844 1.28697172 1.30784996
 1.32969717 1.3525488  1.37644174 1.40141433 1.42750626 1.45475862
 1.48321375 1.5129152  1.54390762 1.57623658 1.60994841 1.64508999
 1.68170842 1.71985076 1.75956359 1.80089255 1.84388181 1.88857341
 1.93500652 1.9832166  2.03323438 2.08508482 2.13878576 2.19434657
 2.25176654 2.31103318 2.37212028 2.43498584 2.49956993 2.56579227
 2.63354988 2.70271455 2.77313044 2.84461163 2.91693998 2.98986319
 3.0630933  3.13630578 3.20913923 3.28119607 3.35204419 3.42121974
 3.48823129 3.55256529 3.61369293 3.6710784  3.72418834 3.77250229
 3.81552392 3.85279259 3.88389476 3.9084749  3.92624525 3.93699399
 3.94059145]",,
8.0,[3.92252339],3.94189254390748,"[3.92252339 3.91894242 3.90824297 3.8905541  3.86608666 3.83512709
 3.79802931 3.75520494 3.70711251 3.65424609 3.59712373 3.53627637
 3.47223735 3.40553306 3.33667469 3.26615142 3.19442496 3.12192546
 3.04904867 2.97615432 2.90356548 2.83156876 2.76041532 2.6903223
 2.62147475 2.55402782 2.48810911 2.42382115 2.36124383 2.30043683
 2.24144194 2.18428524 2.12897918 2.07552447 2.02391177 1.97412332
 1.9261343  1.87991409 1.8354274  1.79263525 1.75149579 1.71196505
 1.67399759 1.63754706 1.60256662 1.56900936 1.53682863 1.50597831
 1.47641304 1.44808839 1.42096099 1.39498868 1.3701306  1.34634721
 1.32360035 1.30185332 1.28107081 1.26121897 1.24226538 1.22417902
 1.20693027 1.19049091 1.17483404 1.15993407 1.1457667  1.13230888
 1.11953877 1.10743568 1.0959801  1.08515359 1.07493881 1.06531945
 1.05628018 1.04780669 1.03988557 1.03250436 1.02565146 1.01931617
 1.01348861 1.00815971 1.00332123 0.99896567 0.99508633 0.99167724
 0.98873317 0.9862496  0.98422274 0.98264949 0.98152745 0.98085491
 0.98063085 0.98085491 0.98152745 0.98264949 0.98422274 0.9862496
 0.98873317 0.99167724 0.99508633 0.99896567 1.00332123 1.00815971
 1.01348861 1.01931617 1.02565146 1.03250436 1.03988557 1.04780669
 1.05628018 1.06531945 1.07493881 1.08515359 1.0959801  1.10743568
 1.11953877 1.13230888 1.1457667  1.15993407 1.17483404 1.19049091
 1.20693027 1.22417902 1.24226538 1.26121897 1.28107081 1.30185332
 1.32360035 1.34634721 1.3701306  1.39498868 1.42096099 1.44808839
 1.47641304 1.50597831 1.53682863 1.56900936 1.60256662 1.63754706
 1.67399759 1.71196505 1.75149579 1.79263525 1.8354274  1.87991409
 1.9261343  1.97412332 2.02391177 2.07552447 2.12897918 2.18428524
 2.24144194 2.30043683 2.36124383 2.42382115 2.48810911 2.55402782
 2.62147475 2.6903223  2.76041532 2.83156876 2.90356548 2.97615432
 3.04904867 3.12192546 3.19442496 3.26615142 3.33667469 3.40553306
 3.47223735 3.53627637 3.59712373 3.65424609 3.70711251 3.75520494
 3.79802931 3.83512709 3.86608666 3.8905541  3.90824297 3.91894242
 3.92252339]",,
9.0,[3.90211303],3.9265847744427305,"[3.90211303 3.89855069 3.88790691 3.87031009 3.84596996 3.81517149
 3.77826674 3.7356652  3.68782302 3.63523168 3.57840655 3.5178758
 3.45417    3.3878128  3.31931272 3.24915641 3.17780317 3.10568091
 3.03318333 2.96066828 2.88845714 2.81683505 2.74605184 2.67632354
 2.60783423 2.54073825 2.47516255 2.4112091  2.3489574  2.2884668
 2.22977888 2.17291959 2.11790131 2.06472474 2.0133806  1.96385122
 1.9161119  1.87013219 1.82587699 1.7833075  1.7423821  1.70305705
 1.66528716 1.62902629 1.59422786 1.56084521 1.52883193 1.49814215
 1.46873071 1.44055344 1.41356719 1.38773003 1.3630013  1.33934166
 1.31671317 1.29507929 1.27440492 1.25465638 1.23580141 1.21780915
 1.20065016 1.18429634 1.16872094 1.1538985  1.13980485 1.12641706
 1.11371339 1.10167328 1.0902773  1.07950713 1.0693455  1.05977619
 1.05078396 1.04235456 1.03447466 1.02713185 1.02031461 1.01401229
 1.00821505 1.00291388 0.99810057 0.99376768 0.98990852 0.98651717
 0.98358842 0.98111778 0.97910146 0.9775364  0.9764202  0.97575116
 0.97552826 0.97575116 0.9764202  0.9775364  0.97910146 0.98111778
 0.98358842 0.98651717 0.98990852 0.99376768 0.99810057 1.00291388
 1.00821505 1.01401229 1.02031461 1.02713185 1.03447466 1.04235456
 1.05078396 1.05977619 1.0693455  1.07950713 1.0902773  1.10167328
 1.11371339 1.12641706 1.13980485 1.1538985  1.16872094 1.18429634
 1.20065016 1.21780915 1.23580141 1.25465638 1.27440492 1.29507929
 1.31671317 1.33934166 1.3630013  1.38773003 1.41356719 1.44055344
 1.46873071 1.49814215 1.52883193 1.56084521 1.59422786 1.62902629
 1.66528716 1.70305705 1.7423821  1.7833075  1.82587699 1.87013219
 1.9161119  1.96385122 2.0133806  2.06472474 2.11790131 2.17291959
 2.22977888 2.2884668  2.3489574  2.4112091  2.47516255 2.54073825
 2.60783423 2.67632354 2.74605184 2.81683505 2.88845714 2.96066828
 3.03318333 3.10568091 3.17780317 3.24915641 3.31931272 3.3878128
 3.45417    3.5178758  3.57840655 3.63523168 3.68782302 3.7356652
 3.77826674 3.81517149 3.84596996 3.87031009 3.88790691 3.89855069
 3.90211303]",,
10.0,[3.87938524],3.909538931178862,"[3.87938524 3.87584365 3.86526187 3.84776753 3.82356917 3.79295009
 3.75626029 3.71390688 3.66634336 3.61405833 3.55756418 3.49738599
 3.43405125 3.36808054 3.29997944 3.23023175 3.15929411 3.08759193
 3.0155166  2.94342392 2.87163337 2.80042844 2.73005751 2.66073534
 2.59264495 2.52593977 2.46074601 2.39716506 2.33527593 2.27513766
 2.21679157 2.16026345 2.10556563 2.05269878 2.0016537  1.9524128
 1.90495154 1.85923963 1.8152422  1.77292066 1.73223362 1.69313762
 1.65558772 1.61953805 1.58494231 1.5517541  1.51992728 1.48941624
 1.46017612 1.43216296 1.40533389 1.37964722 1.35506252 1.33154068
 1.30904399 1.28753612 1.26698217 1.24734865 1.2286035  1.21071604
 1.193657   1.17739843 1.16191374 1.14717764 1.13316608 1.11985626
 1.10722658 1.0952566  1.083927   1.07321956 1.06311712 1.05360354
 1.04466369 1.03628338 1.02844938 1.02114934 1.01437181 1.00810619
 1.00234272 0.99707242 0.99228715 0.98797949 0.98414282 0.98077122
 0.97785953 0.97540327 0.9733987  0.97184276 0.97073306 0.97006791
 0.96984631 0.97006791 0.97073306 0.97184276 0.9733987  0.97540327
 0.97785953 0.98077122 0.98414282 0.98797949 0.99228715 0.99707242
 1.00234272 1.00810619 1.01437181 1.02114934 1.02844938 1.03628338
 1.04466369 1.05360354 1.06311712 1.07321956 1.083927   1.0952566
 1.10722658 1.11985626 1.13316608 1.14717764 1.16191374 1.17739843
 1.193657   1.21071604 1.2286035  1.24734865 1.26698217 1.28753612
 1.30904399 1.33154068 1.35506252 1.37964722 1.40533389 1.43216296
 1.46017612 1.48941624 1.51992728 1.5517541  1.58494231 1.61953805
 1.65558772 1.69313762 1.73223362 1.77292066 1.8152422  1.85923963
 1.90495154 1.9524128  2.0016537  2.05269878 2.10556563 2.16026345
 2.21679157 2.27513766 2.33527593 2.39716506 2.46074601 2.52593977
 2.59264495 2.66073534 2.73005751 2.80042844 2.87163337 2.94342392
 3.0155166  3.08759193 3.15929411 3.23023175 3.29997944 3.36808054
 3.43405125 3.49738599 3.55756418 3.61405833 3.66634336 3.71390688
 3.75626029 3.79295009 3.82356917 3.84776753 3.86526187 3.87584365
 3.87938524]",,
11.0,[3.85436771],3.89077578185018,"[3.85436771 3.85084896 3.84033541 3.8229539  3.79891159 3.76848996
 3.73203677 3.68995649 3.6426997  3.59075185 3.53462202 3.47483191
 3.4119056  3.34636033 3.2786984  3.2094005  3.13892033 3.06768054
 2.99607002 2.92444225 2.85311466 2.78236893 2.71245181 2.64357669
 2.5759254  2.50965039 2.44487705 2.38170612 2.32021612 2.26046566
 2.20249583 2.14633226 2.09198717 2.03946126 1.98874536 1.939822
 1.89266681 1.8472497  1.80353599 1.76148737 1.72106273 1.68221885
 1.6449111  1.60909391 1.57472127 1.54174708 1.51012551 1.47981124
 1.45075968 1.42292717 1.39627112 1.3707501  1.34632394 1.32295379
 1.30060218 1.27923301 1.25881161 1.2393047  1.22068043 1.20290833
 1.1859593  1.16980558 1.15442075 1.13977967 1.12585847 1.11263449
 1.10008625 1.08819346 1.07693693 1.06629854 1.05626125 1.04680902
 1.03792682 1.02960056 1.02181707 1.01456411 1.00783029 1.00160508
 0.99587877 0.99064246 0.98588805 0.98160817 0.97779624 0.97444639
 0.97155347 0.96911305 0.96712141 0.9655755  0.96447296 0.9638121
 0.96359193 0.9638121  0.96447296 0.9655755  0.96712141 0.96911305
 0.97155347 0.97444639 0.97779624 0.98160817 0.98588805 0.99064246
 0.99587877 1.00160508 1.00783029 1.01456411 1.02181707 1.02960056
 1.03792682 1.04680902 1.05626125 1.06629854 1.07693693 1.08819346
 1.10008625 1.11263449 1.12585847 1.13977967 1.15442075 1.16980558
 1.1859593  1.20290833 1.22068043 1.2393047  1.25881161 1.27923301
 1.30060218 1.32295379 1.34632394 1.3707501  1.39627112 1.42292717
 1.45075968 1.47981124 1.51012551 1.54174708 1.57472127 1.60909391
 1.6449111  1.68221885 1.72106273 1.76148737 1.80353599 1.8472497
 1.89266681 1.939822   1.98874536 2.03946126 2.09198717 2.14633226
 2.20249583 2.26046566 2.32021612 2.38170612 2.44487705 2.50965039
 2.5759254  2.64357669 2.71245181 2.78236893 2.85311466 2.92444225
 2.99607002 3.06768054 3.13892033 3.2094005  3.2786984  3.34636033
 3.4119056  3.47483191 3.53462202 3.59075185 3.6426997  3.68995649
 3.73203677 3.76848996 3.79891159 3.8229539  3.84033541 3.85084896
 3.85436771]",,
12.0,[3.82709092],3.870318186463901,"[3.82709092 3.82359707 3.81315792 3.79589941 3.77202725 3.74182091
 3.7056257  3.66384321 3.61692085 3.56534063 3.50960802 3.45024104
 3.38776005 3.32267863 3.25549553 3.18668805 3.11670665 3.04597102
 2.97486728 2.9037464  2.83292359 2.76267851 2.69325619 2.62486848
 2.55769595 2.49188996 2.42757502 2.36485114 2.30379629 2.24446868
 2.18690909 2.13114298 2.07718249 2.02502829 1.9746713  1.92609417
 1.87927268 1.83417698 1.79077263 1.74902159 1.70888302 1.67031404
 1.63327031 1.59770659 1.5635772  1.53083637 1.49943858 1.46933883
 1.44049286 1.41285733 1.38638992 1.3610495  1.3367962  1.31359144
 1.29139801 1.27018007 1.24990318 1.23053433 1.21204186 1.19439553
 1.17756644 1.16152704 1.14625108 1.13171362 1.11789094 1.10476054
 1.09230111 1.08049248 1.0693156  1.0587525  1.04878624 1.03940091
 1.03058157 1.02231422 1.01458582 1.00738419 1.00069802 0.99451686
 0.98883108 0.98363183 0.97891106 0.97466148 0.97087652 0.96755037
 0.96467793 0.96225478 0.96027724 0.95874226 0.95764752 0.95699134
 0.95677273 0.95699134 0.95764752 0.95874226 0.96027724 0.96225478
 0.96467793 0.96755037 0.97087652 0.97466148 0.97891106 0.98363183
 0.98883108 0.99451686 1.00069802 1.00738419 1.01458582 1.02231422
 1.03058157 1.03940091 1.04878624 1.0587525  1.0693156  1.08049248
 1.09230111 1.10476054 1.11789094 1.13171362 1.14625108 1.16152704
 1.17756644 1.19439553 1.21204186 1.23053433 1.24990318 1.27018007
 1.29139801 1.31359144 1.3367962  1.3610495  1.38638992 1.41285733
 1.44049286 1.46933883 1.49943858 1.53083637 1.5635772  1.59770659
 1.63327031 1.67031404 1.70888302 1.74902159 1.79077263 1.83417698
 1.87927268 1.92609417 1.9746713  2.02502829 2.07718249 2.13114298
 2.18690909 2.24446868 2.30379629 2.36485114 2.42757502 2.49188996
 2.55769595 2.62486848 2.69325619 2.76267851 2.83292359 2.9037464
 2.97486728 3.04597102 3.11670665 3.18668805 3.25549553 3.32267863
 3.38776005 3.45024104 3.50960802 3.56534063 3.61692085 3.66384321
 3.7056257  3.74182091 3.77202725 3.79589941 3.81315792 3.82359707
 3.82709092]",3.8493776392453296,3.6646027791352127
13.0,[3.79758809],3.848191069448751,"[3.79758809 3.79412118 3.78376251 3.76663704 3.74294891 3.71297543
 3.67705924 3.63559886 3.58903821 3.53785562 3.48255266 3.42364333
 3.361644   3.29706429 3.23039911 3.16212205 3.09268014 3.0224898
 2.9519342  2.88136159 2.81108475 2.74138118 2.67249403 2.60463353
 2.53797882 2.47268013 2.40886098 2.34662064 2.28603645 2.2271662
 2.17005034 2.11471412 2.06116961 2.00941747 1.95944867 1.91124602
 1.86478548 1.82003742 1.77696767 1.73553848 1.69570934 1.65743768
 1.62067952 1.58538997 1.55152367 1.51903524 1.48787949 1.45801178
 1.42938819 1.40196569 1.37570232 1.35055725 1.32649092 1.30346504
 1.28144269 1.26038832 1.24026775 1.22104821 1.2026983  1.185188
 1.16848864 1.15257289 1.1374147  1.12298931 1.10927318 1.096244
 1.08388062 1.07216303 1.06107231 1.05059064 1.04070121 1.03138823
 1.02263687 1.01443326 1.00676444 0.99961832 0.9929837  0.98685019
 0.98120824 0.97604907 0.9713647  0.96714787 0.96339209 0.96009158
 0.95724128 0.95483682 0.95287451 0.95135137 0.95026507 0.94961395
 0.94939702 0.94961395 0.95026507 0.95135137 0.95287451 0.95483682
 0.95724128 0.96009158 0.96339209 0.96714787 0.9713647  0.97604907
 0.98120824 0.98685019 0.9929837  0.99961832 1.00676444 1.01443326
 1.02263687 1.03138823 1.04070121 1.05059064 1.06107231 1.07216303
 1.08388062 1.096244   1.10927318 1.12298931 1.1374147  1.15257289
 1.16848864 1.185188   1.2026983  1.22104821 1.24026775 1.26038832
 1.28144269 1.30346504 1.32649092 1.35055725 1.37570232 1.40196569
 1.42938819 1.45801178 1.48787949 1.51903524 1.55152367 1.58538997
 1.62067952 1.65743768 1.69570934 1.73553848 1.77696767 1.82003742
 1.86478548 1.91124602 1.95944867 2.00941747 2.06116961 2.11471412
 2.17005034 2.2271662  2.28603645 2.34662064 2.40886098 2.47268013
 2.53797882 2.60463353 2.67249403 2.74138118 2.81108475 2.88136159
 2.9519342  3.0224898  3.09268014 3.16212205 3.23039911 3.29706429
 3.361644   3.42364333 3.48255266 3.53785562 3.58903821 3.63559886
 3.67705924 3.71297543 3.74294891 3.76663704 3.78376251 3.79412118
 3.79758809]",,
14.0,[3.76589519],3.8244213892883914,"[3.76589519 3.7624572  3.75218498 3.73520244 3.711712   3.68198866
 3.64637221 3.60525784 3.55908577 3.50833032 3.45348889 3.39507119
 3.33358928 3.26954852 3.20343969 3.13573245 3.06687007 2.99726551
 2.92729872 2.85731508 2.78762474 2.71850289 2.65019064 2.58289646
 2.51679803 2.45204429 2.38875774 2.32703683 2.26695826 2.20857931
 2.15194011 2.0970657  2.04396804 1.9926478  1.94309602 1.89529565
 1.84922285 1.80484823 1.76213792 1.72105448 1.68155774 1.64360548
 1.60715408 1.57215904 1.53857538 1.50635807 1.47546234 1.44584389
 1.41745918 1.39026553 1.36422134 1.33928613 1.31542064 1.29258693
 1.27074837 1.2498697  1.22991705 1.21085791 1.19266114 1.17529697
 1.15873698 1.14295405 1.12792236 1.11361736 1.1000157  1.08709526
 1.07483506 1.06321525 1.05221709 1.0418229  1.032016   1.02278074
 1.01410242 1.00596727 0.99836245 0.99127597 0.98469672 0.9786144
 0.97301953 0.96790342 0.96325814 0.9590765  0.95535207 0.9520791
 0.94925259 0.94686819 0.94492227 0.94341184 0.9423346  0.94168892
 0.9414738  0.94168892 0.9423346  0.94341184 0.94492227 0.94686819
 0.94925259 0.9520791  0.95535207 0.9590765  0.96325814 0.96790342
 0.97301953 0.9786144  0.98469672 0.99127597 0.99836245 1.00596727
 1.01410242 1.02278074 1.032016   1.0418229  1.05221709 1.06321525
 1.07483506 1.08709526 1.1000157  1.11361736 1.12792236 1.14295405
 1.15873698 1.17529697 1.19266114 1.21085791 1.22991705 1.2498697
 1.27074837 1.29258693 1.31542064 1.33928613 1.36422134 1.39026553
 1.41745918 1.44584389 1.47546234 1.50635807 1.53857538 1.57215904
 1.60715408 1.64360548 1.68155774 1.72105448 1.76213792 1.80484823
 1.84922285 1.89529565 1.94309602 1.9926478  2.04396804 2.0970657
 2.15194011 2.20857931 2.26695826 2.32703683 2.38875774 2.45204429
 2.51679803 2.58289646 2.65019064 2.71850289 2.78762474 2.85731508
 2.92729872 2.99726551 3.06687007 3.13573245 3.20343969 3.26954852
 3.33358928 3.39507119 3.45348889 3.50833032 3.55908577 3.60525784
 3.64637221 3.68198866 3.711712   3.73520244 3.75218498 3.7624572
 3.76589519]",,
15.0,[3.73205081],3.7990381056766584,"[3.73205081 3.72864372 3.71846382 3.7016339  3.67835457 3.64889836
 3.613602   3.57285712 3.5271     3.4768007  3.42245213 3.36455943
 3.30363007 3.24016485 3.17465015 3.10755139 3.03930788 2.97032886
 2.90099087 2.83163618 2.76257215 2.6940715  2.62637318 2.55968378
 2.49417938 2.43000758 2.3672898  2.30612358 2.24658493 2.18873064
 2.13260046 2.07821922 2.02559875 1.97473973 1.92563328 1.87826249
 1.83260374 1.78862793 1.74630146 1.70558724 1.66644545 1.62883427
 1.59271047 1.55802993 1.52474809 1.49282032 1.46220225 1.43284999
 1.40472037 1.37777112 1.35196099 1.32724986 1.30359886 1.28097035
 1.25932806 1.23863703 1.2188637  1.19997584 1.1819426  1.16473449
 1.14832333 1.13268224 1.11778564 1.1036092  1.09012978 1.07732545
 1.06517543 1.05366006 1.04276074 1.03245996 1.0227412  1.01358893
 1.00498861 0.99692657 0.98939009 0.9823673  0.97584717 0.96981952
 0.96427493 0.9592048  0.95460126 0.95045721 0.94676625 0.9435227
 0.94072159 0.93835862 0.93643018 0.93493333 0.93386577 0.93322589
 0.9330127  0.93322589 0.93386577 0.93493333 0.93643018 0.93835862
 0.94072159 0.9435227  0.94676625 0.95045721 0.95460126 0.9592048
 0.96427493 0.96981952 0.97584717 0.9823673  0.98939009 0.99692657
 1.00498861 1.01358893 1.0227412  1.03245996 1.04276074 1.05366006
 1.06517543 1.07732545 1.09012978 1.1036092  1.11778564 1.13268224
 1.14832333 1.16473449 1.1819426  1.19997584 1.2188637  1.23863703
 1.25932806 1.28097035 1.30359886 1.32724986 1.35196099 1.37777112
 1.40472037 1.43284999 1.46220225 1.49282032 1.52474809 1.55802993
 1.59271047 1.62883427 1.66644545 1.70558724 1.74630146 1.78862793
 1.83260374 1.87826249 1.92563328 1.97473973 2.02559875 2.07821922
 2.13260046 2.18873064 2.24658493 2.30612358 2.3672898  2.43000758
 2.49417938 2.55968378 2.62637318 2.6940715  2.76257215 2.83163618
 2.90099087 2.97032886 3.03930788 3.10755139 3.17465015 3.24016485
 3.30363007 3.36455943 3.42245213 3.4768007  3.5271     3.57285712
 3.613602   3.64889836 3.67835457 3.7016339  3.71846382 3.72864372
 3.73205081]",,
16.0,[3.69609619],3.772072144234639,"[3.69609619 3.69272193 3.6826401  3.66597232 3.64291726 3.61374484
 3.57878852 3.53843618 3.49311988 3.44330517 3.38948019 3.33214523
 3.27180286 3.20894907 3.14406553 3.07761321 3.01002716 2.94171268
 2.8730427  2.80435617 2.7359575  2.66811679 2.60107067 2.53502376
 2.47015043 2.40659686 2.34448331 2.28390636 2.22494131 2.16764439
 2.11205497 2.05819763 2.00608411 1.95571507 1.90708171 1.86016729
 1.81494842 1.77139627 1.72947757 1.68915559 1.6503909  1.61314207
 1.57736628 1.54301985 1.51005865 1.47843848 1.44811538 1.41904589
 1.39118728 1.36449765 1.33893618 1.31446313 1.29103997 1.26862947
 1.24719568 1.22670399 1.20712115 1.18841526 1.17055576 1.15351343
 1.13726037 1.12176997 1.10701689 1.09297701 1.07962746 1.06694649
 1.05491352 1.04350908 1.03271477 1.02251323 1.0128881  1.00382401
 0.99530654 0.98732217 0.9798583  0.97290316 0.96644585 0.96047627
 0.9549851  0.94996381 0.94540463 0.9413005  0.93764509 0.93443279
 0.93165866 0.92931846 0.9274086  0.92592617 0.9248689  0.92423518
 0.92402405 0.92423518 0.9248689  0.92592617 0.9274086  0.92931846
 0.93165866 0.93443279 0.93764509 0.9413005  0.94540463 0.94996381
 0.9549851  0.96047627 0.96644585 0.97290316 0.9798583  0.98732217
 0.99530654 1.00382401 1.0128881  1.02251323 1.03271477 1.04350908
 1.05491352 1.06694649 1.07962746 1.09297701 1.10701689 1.12176997
 1.13726037 1.15351343 1.17055576 1.18841526 1.20712115 1.22670399
 1.24719568 1.26862947 1.29103997 1.31446313 1.33893618 1.36449765
 1.39118728 1.41904589 1.44811538 1.47843848 1.51005865 1.54301985
 1.57736628 1.61314207 1.6503909  1.68915559 1.72947757 1.77139627
 1.81494842 1.86016729 1.90708171 1.95571507 2.00608411 2.05819763
 2.11205497 2.16764439 2.22494131 2.28390636 2.34448331 2.40659686
 2.47015043 2.53502376 2.60107067 2.66811679 2.7359575  2.80435617
 2.8730427  2.94171268 3.01002716 3.07761321 3.14406553 3.20894907
 3.27180286 3.33214523 3.38948019 3.44330517 3.49311988 3.53843618
 3.57878852 3.61374484 3.64291726 3.66597232 3.6826401  3.69272193
 3.69609619]",,
